pesticide	barbe	False
pesticide	chou	False
pesticide	copine	False
pesticide	insecticide	False
petal	véhicule	False
pet	animal	True
petroleum	chimique	True
petroleum	paiement	False
petroleum	substance_chimique	True
pharmacology	homme	False
pharmacology	science	True
pheasant	animal	True
phenomenon	coup_de_vent	False
phenomenon	fluorescence	False
phenomenon	indemnité	False
phenomenon	malheur	False
phenomenon	mésaventure	False
phenomenon	polarisation	False
phenomenon	traction	False
phonology	science	True
physician	abri	False
physician	professionnel	True
physiology	biologie	True
physiology	calcul	False
physiology	science	True
physiotherapist	thérapeute	True
physiotherapy	thérapie	True
physiotherapy	traitement	True
pig	capacité	False
pigeon	vertébré	True
pig	porc	True
pilgrimage	voyage	True
pilot	travailleur	True
pine	arbre	True
pipe	canal	True
piper	musicien	True
piracy	crime	True
piracy	criminalité	True
piracy	sentiment	False
pirate	criminel	True
pizza	aliments	True
pizza	nourriture	True
plant	recteur	False
platter	publication	False
player	gardien_de_but	False
player	instrument	False
player	physiothérapie	False
player	stratège	False
playlist	chauve_souris	False
playlist	liste	True
plum	arbre	True
pocket	récipient	True
pocket	véhicule	False
poet	auteur	True
polarization	émotion	False
polarization	phénomène	True
policeman	vol	False
pollen	spore	True
polyethylene	résine	True
polymerase	chimique	True
polymerase	enzyme	True
polymerase	substance_chimique	True
polymer	chimique	True
polymer	huile	False
polymer	substance_chimique	True
pontoon	bateau	True
pony	cavalerie	True
pony	mammifères	True
pony	mammifère	True
pope	guide	True
pope	leader	True
porter	ouvrier	True
porter	panique	False
porter	travailleur	True
postman	travailleur	True
potato	aliments	True
potato	légume	True
potato	nourriture	True
pouch	conteneur	True
pram	lévrier	False
pram	véhicule	True
preamble	farine	False
preamble	repas	False
preamble	section	True
preconception	impression	True
preconception	laboratoire	False
prefecture	district	True
president	leader	True
priest	poche	False
princess	aristocrate	True
principle	idée	True
priory	magnat	False
privateer	marin	True
procedure	melon	False
produce	raisin_sec	False
professional	alcool	False
professional	anesthésiste	False
professional	artisan	False
professional	chirurgien	False
professional	crafter	False
professional	instituteur	False
professional	règle	False
professional	spiritueux	False
professorship	malheur	False
professorship	occupation	True
progenitor	ancêtre	True
progenitor	mère	False
progenitor	papa	False
progenitor	père	False
progenitor	prêtre	False
pronoun	mot	True
propaganda	information	True
prosecutor	officiel	True
prosecutor	ordre_de_grandeur	False
protein	collagène	False
protein	kilt	False
protein	molécule	True
pseudonym	habitation	False
pseudonym	personnage_public	True
psoriasis	maladie	True
psychiatry	science	True
psychoanalysis	chipie	False
psychoanalysis	thérapie	True
psychoanalysis	traitement	True
psychology	science	True
psychotherapy	dîner	False
psychotherapy	science	True
publication	linguiste	False
publication	polyglotte	False
publisher	entreprise	True
pudding	aliments	True
pudding	nourriture	True
pudding	vent	False
puppy	employé	False
puppy	mammifères	True
puppy	mammifère	True
puppy	vertébré	True
python	animal	True
python	reptile	True
python	vertébré	True
quarterback	joueur	True
quartz	solide	True
questionnaire	document	True
racehorse	mammifères	True
racehorse	mammifère	True
racing	sport	True
radar	instrument	True
radiotherapy	soins	True
radiotherapy	traitement	True
radius	ordre_de_grandeur	True
rage	émotion	True
rainforest	végétation	True
rain	phénomène	True
rainwater	eau	True
raisin	produits_du_jardin	True
rat	mammifères	True
rat	mammifère	True
raven	vertébré	True
receptionist	instituteur	False
receptionist	travailleur	True
record	autobiographie	False
record	du_vin	False
record	note	False
recovery	amélioration	True
rectangle	polygone	True
rector	leader	True
red	couleur	True
reelection	élection	True
reelection	mal	False
reformer	crime	False
regent	membre	True
reggae	musique	True
reggae	rectangle	False
registry	enregistrement	True
registry	registre	True
reimbursement	compensation	True
reimbursement	indemnité	True
reimbursement	paiement	True
reindeer	animal	True
relative	fils	False
relative	jeu	False
relative	mamie	False
relative	musicien	False
relative	nœud_en_queue_de_cochon	False
relative	parent	False
relief	sentiment	True
remorse	eau	False
remorse	étendue_de_eau	False
reptile	animal	True
reptile	enregistrement	False
reptile	entreprise	False
reptile	liste	False
reptile	registre	False
resentment	émotion	True
reservist	militaire	True
resident	habitant	True
resignation	discipline	False
review	évaluation	True
revolver	animal	False
revolver	pistolet	True
rhino	vertébré	True
rifle	arme	True
rifle	artillerie	True
rifle	psychanalyse	False
rig	équipement	True
right	martin-pêcheur	False
road	autoroute	False
road	chaussée	False
road	représentant	False
roadway	route	True
roast	saumon	False
roast	viande	True
robbery	crime	True
robbery	criminalité	True
robin	animal	True
robin	vertébré	True
rock	musique	True
rodent	animal	True
rodent	arme	False
rodent	campagnol	False
rodent	erinaceus_europaeus	False
rodent	hamster	False
rodent	hérisson	False
rodent	mammifères	True
roofing	équipement	True
roofing	récupération	False
room	salle_de_classe	False
room	sauna	False
rucksack	sac	True
rugby	jeu	True
rum	fluide	True
rum	liquide	True
rune	signe	True
sack	émotion	False
sack	sac	True
sadness	sentiment	True
safari	voyage	True
sailor	avant-bras	False
sailor	corsaire	False
sailor	huile	False
salesman	douleur	False
salesman	employé	True
salesman	mal	False
salesman	ouvrier	True
salesman	travailleur	True
salmon	animal	True
salmon	intestin	False
salmon	pêche	True
salmon	poisson	True
sandwich	aliments	True
sandwich	nourriture	True
sauna	chambre	True
sausage	équipage	False
sawmill	machine_simple	True
sawmill	machine	True
saying	machine	False
saying	machine_simple	False
saying	slogan	False
scapegoat	victime	True
scarf	vêtement	True
school	gymnase	False
schoolmaster	éducateur	True
science	algèbre	False
science	algue	False
science	concept	False
science	dentisterie	False
science	employé	False
science	mathématiques	False
science	neurologie	False
science	philologie	False
science	rouge-gorge	False
scientist	collaborateur	False
scientist	papa	False
scissors	outil	True
scourge	fin	False
screenwriter	auteur	True
screenwriter	écrivain	True
screwdriver	outil	True
seabird	le_pingouin	False
seabird	manchot	False
seabird	oiseau	True
seabird	vertébré	True
seafood	maquereau	False
seafood	travailleur	False
seaman	marin	True
seaplane	avion	True
seaplane	cristal	False
seaplane	véhicule	True
seawater	eau	True
seawater	étendue_de_eau	True
seaweed	algue	True
secretariat	carbone	False
secretariat	organisation	True
secretariat	papier_carbone	False
secret	information	True
security	assurance	False
security	fresque	False
security	indemnité	False
sedan	véhicule	True
sedan	voiture	True
seminar	rassemblement	True
seminary	établissement	True
seminary	institution	True
sensation	bouquet	False
sensation	outil	False
sensation	particule	False
serpent	animal	True
serpent	reptile	True
servant	croquet	False
serviceman	soldat	False
sewer	canal	True
shareholder	investisseur	True
shark	poisson	True
shark	sac_mélangé	False
shellfish	émotion	False
shellfish	fruit_de_mer	True
shellfish	fruits_de_mer	True
sherry	boisson	True
sherry	du_vin	True
sherry	liquide	True
ship	pétrolier	False
ship	sandwich_sous-marin	False
ship	sous-marin	False
shirt	grand-rue	False
shirt	rue	False
shirt	vêtements	True
shirt	vêtement	True
shopkeeper	marchande	True
shopkeeper	marchand	True
shortcut	médaille	False
shortcut	route	True
shovel	outil	True
shower	abeille	False
shrine	bâtiment	True
shrine	édifice	True
shrine	emprisonnement	False
signal	noyer	False
singer	soprano	False
sir	homme	True
site	reptile	False
sixty	relatif	False
slalom	barrière	False
slalom	erinaceus_europaeus	False
snake	bijou	False
snake	chimique	False
snake	substance_chimique	False
snippet	sentiment	False
soccer	organisation	False
software	aliments	False
software	fruit	False
solid	biscuit	False
solid	forêt	False
solid	mollusque	False
solid	quartz	False
solution	migration	False
song	cornemuseur	False
song	joueur de cornemuse	False
son	hôpital	False
spaghetti	ouvrier	False
spoon	immigration	False
sport	au_football	False
sport	équipement	False
sport	football	False
sport	hymne	False
sport	natation	False
stag	virus	False
stag	virus_informatique	False
stallion	déclaration	False
stallion	instruction	False
standing	singe	False
statement	bridge	False
statement	époux	False
statesman	boghei	False
status	titre_de_baronnet	False
stocking	limousine	False
storm	sandwich	False
storm	solide	False
storm	trop-payé	False
strawberry	boisson_alcoolisée	False
subcommittee	fresque	False
subcontractor	cassette	False
sunlight	déclaration	False
sunlight	donneur_au_poker	False
sunlight	instruction	False
sunlight	revendeur	False
surface	écran	False
surface	tamis	False
surprise	maison_de_hôte	False
swine	humanité	False
symbol	cairn	False
symbol	rallonge	False
symptom	spasme	False
system	militaire	False
tank	bâtiment	False
tank	édifice	False
technician	congénères	False
technician	relatif	False
temperament	aristocrate	False
term	télé	False
tern	discipline	False
terror	nœud en queue de cochon	False
terror	nœud_en_queue_de_cochon	False
text	illustration	False
theater	valeur	False
theology	phénomène	False
therapy	bâtiment	False
therapy	édifice	False
therapy	machine	False
therapy	psychanalyse	False
thief	pomme_de_terre	False
thoroughfare	bowling	False
thrill	énergie	False
thunderstorm	douche	False
tissue	solution	False
toast	antibiotique	False
tomorrow	congénères	False
tool	fluide	False
tortoise	mixte	False
tower	silo	False
tower	tourelle	False
trait	compétitivité	False
trait	paramètre	False
trait	tempérament	False
transaction	investissement	False
transformation	conversion	False
treatment	alcool	False
treatment	boisson_alcoolisée	False
treatment	irradiation	False
treatment	personnes	False
treatment	psychanalyse	False
treatment	tribu	False
tree	amande	False
tree	locomotion	False
tree	mangrove	False
tree	mangue	False
tree	voyage	False
trolley	soliste	False
trouser	géométrie	False
tumor	écrivain	False
tumor	mélanome	False
tumor	mésothéliome	False
tumor	ouvrier	False
tumour	déjeuner	False
turbine	froid	False
turkey	employé	False
underside	sensation	False
undertaking	slalom	False
utensil	bouilloire	False
value	enseignement	False
value	précepte	False
vegetable	véhicule	False
vehicle	amphibien	False
vehicle	analyseur	False
vehicle	arthrose	False
vehicle	auto	False
vehicle	cane	False
vehicle	chaise_à_porteurs	False
vehicle	chariot	False
vehicle	cru	False
vehicle	frégate	False
vehicle	invertébré	False
vehicle	lait	False
vehicle	milk_river	False
vehicle	ouvrier	False
vehicle	récolte	False
vehicle	sedan	False
vehicle	sloop	False
vehicle	vélo	False
velocity	sociologie	False
velocity	solanum_tuberosum	False
vertebrate	aigle	False
vertebrate	batte_de_cricket	False
vertebrate	chauve_souris	False
vertebrate	chipie	False
vertebrate	conservatisme	False
vertebrate	corbeau	False
vertebrate	erinaceus_europaeus	False
vertebrate	faisan	False
vertebrate	hérisson	False
vertebrate	jaune	False
vertebrate	jument	False
vertebrate	lance	False
vertebrate	ours	False
vertebrate	ouvrier	False
vertebrate	panda_géant	False
vertebrate	serpent	False
vertebrate	site	False
vertebrate	site_web	False
vertebrate	ventre	False
vertebrate	victime	False
vertex	prêtre	False
vial	marchandise	False
vicar	bouteille	False
vodka	corsaire	False
wader	science	False
waiter	serveuse	False
walk	véhicule	False
ware	chemise	False
ware	ramification	False
ware	sentiment	False
water	eau_de_mer	False
waterfowl	cristal	False
waterfowl	parent	False
wave	raz_de_marée	False
wheat	douleur	False
whiskey	dague	False
whiskey	farine	False
whiskey	poignard	False
wife	coupé	False
windfall	oiseau	False
wind	vicaire	False
wine	football	False
woman	mathématiques	False
word	expansion_du_nom	False
word	grippe	False
word	modificateur	False
word	trait	False
worker	athlète	False
worker	aviateur	False
worker	cuire	False
worker	cuisinier	False
worker	disjoncteur	False
worker	éditeur	False
worker	hôpital	False
worker	phénomène	False
worker	pilote	False
worker	voyageur	False
workman	fruit	False
workman	porter	False
writer	poète	False
yesterday	sous-comité	False
